Date,AAPL,ADM,DE,GS,JPM,MSFT,NVDA
2009-01-06,2.7897675037384033,18.01036834716797,31.97692108154297,66.13973236083984,19.708688735961914,15.159181594848633,0.210184246301651
2009-01-07,2.7294845581054688,18.04219627380371,30.59942054748535,63.00092315673828,18.52800941467285,14.246416091918945,0.1975778192281723
2009-01-08,2.780169725418091,17.672956466674805,32.41457748413086,63.67936325073242,17.95416831970215,14.691844940185547,0.19253525137901306
2009-01-09,2.716587781906128,17.800277709960938,32.9957160949707,62.56848907470703,17.12967300415039,14.253726959228516,0.18176239728927612
2009-01-12,2.659005880355835,17.125444412231445,29.817398071289062,57.90863800048828,16.43050765991211,14.217212677001953,0.17442771792411804
2009-01-13,2.63051438331604,17.749351501464844,29.25777244567871,58.09504699707031,17.38032341003418,14.472777366638184,0.1753445416688919
2009-01-14,2.5591354370117188,15.438372611999512,28.339439392089844,56.432403564453125,17.09010124206543,13.93973159790039,0.16755148768424988
2009-01-15,2.5006535053253174,16.106828689575195,28.439876556396484,55.04564666748047,16.054536819458008,14.04926586151123,0.17351092398166656
2009-01-16,2.469163417816162,16.31055450439453,28.612079620361328,54.46409225463867,15.051955223083496,14.392467498779297,0.1831376999616623
2009-01-20,2.3453004360198975,15.992244720458984,26.753849029541016,44.13791275024414,11.932071685791016,13.494298934936523,0.16525937616825104
2009-01-21,2.4841575622558594,17.265512466430664,28.188762664794922,52.11553955078125,14.926631927490234,14.151493072509766,0.1732816994190216
2009-01-22,2.6500086784362793,17.099977493286133,26.882991790771484,52.95806121826172,15.236635208129883,12.493910789489746,0.1700727641582489
2009-01-23,2.6500086784362793,17.144546508789062,26.273168563842773,55.85087966918945,16.01495933532715,12.559633255004883,0.17671982944011688
2009-01-26,2.6883974075317383,17.507421493530273,25.340478897094727,55.32150650024414,16.16006851196289,12.873621940612793,0.18267928063869476
2009-01-27,2.7210869789123535,17.692054748535156,25.7565975189209,58.348541259765625,16.52944564819336,12.89553165435791,0.19345203042030334
2009-01-28,2.825155735015869,17.88304328918457,27.155622482299805,65.38672637939453,18.24439811706543,13.17300796508789,0.2014743983745575
2009-01-29,2.789168357849121,17.46286392211914,25.828340530395508,61.673797607421875,16.773502349853516,12.84441089630127,0.18978473544120789
2009-01-30,2.703094005584717,17.4310245513916,24.924345016479492,60.190101623535156,16.826263427734375,12.48660945892334,0.18222084641456604
2009-02-02,2.7444803714752197,17.507421493530273,25.18262481689453,62.307518005371094,16.621795654296875,13.019665718078613,0.19207677245140076
2009-02-03,2.788567543029785,17.602922439575195,25.835525512695312,61.74089050292969,15.863252639770508,13.508909225463867,0.1943688988685608
2009-02-04,2.805661678314209,16.259628295898438,26.904521942138672,65.58805847167969,15.856660842895508,13.603835105895996,0.19986991584300995
2009-02-05,2.8929364681243896,16.972652435302734,28.439876556396484,69.2264175415039,16.186452865600586,13.903217315673828,0.2145392894744873
2009-02-06,2.9907071590423584,17.57746124267578,29.99675178527832,71.99995422363281,18.22460174560547,14.355948448181152,0.22622887790203094
2009-02-09,3.074381113052368,18.48147201538086,29.142982482910156,72.984130859375,17.99374008178711,14.195303916931152,0.223249152302742
2009-02-10,2.93402361869812,18.15679168701172,27.55022430419922,67.39977264404297,16.239233016967773,13.727971076965332,0.21362239122390747
2009-02-11,2.903733015060425,17.819379806518555,27.464134216308594,70.61318969726562,17.208831787109375,14.027355194091797,0.18680502474308014
2009-02-12,2.9772112369537354,18.169525146484375,26.761035919189453,71.26188659667969,17.274789810180664,14.063862800598145,0.19070154428482056
2009-02-13,2.9739131927490234,18.1822509765625,25.907264709472656,71.91047668457031,16.285402297973633,13.93973159790039,0.1904723048210144
2009-02-17,2.8350541591644287,17.31216812133789,24.027523040771484,63.90306091308594,14.280226707458496,13.300088882446289,0.17947033047676086
2009-02-18,2.8302555084228516,17.6192626953125,23.1235408782959,63.00092315673828,14.187877655029297,13.322152137756348,0.18428367376327515
2009-02-19,2.718388319015503,17.81119728088379,21.796253204345703,64.126708984375,13.587652206420898,13.167752265930176,0.1700727641582489
2009-02-20,2.7351834774017334,17.708831787109375,20.72723960876465,63.412322998046875,13.125938415527344,13.233916282653809,0.17442771792411804
2009-02-23,2.6077215671539307,17.510498046875,19.36408042907715,60.023948669433594,12.868699073791504,12.65310001373291,0.16640543937683105
2009-02-24,2.7066917419433594,17.900754928588867,20.41156768798828,69.7018051147461,13.864680290222168,12.623689651489258,0.1813039928674698
2009-02-25,2.7339837551116943,17.6192626953125,19.378433227539062,67.40790557861328,14.332989692687988,12.469292640686035,0.18336686491966248
2009-02-26,2.674901247024536,17.344161987304688,19.500408172607422,69.07962036132812,15.203660011291504,12.072279930114746,0.18932634592056274
2009-02-27,2.678499937057495,17.056257247924805,19.722803115844727,68.27751159667969,15.07174015045166,11.873766899108887,0.18978473544120789
2009-03-02,2.6374118328094482,16.14779281616211,17.81438636779785,64.67173767089844,13.957019805908203,11.609086990356445,0.17374013364315033
2009-03-03,2.650308847427368,16.30133819580078,18.144412994384766,61.748111724853516,13.858085632324219,11.675260543823242,0.18061640858650208
2009-03-04,2.734282970428467,16.902719497680664,19.313861846923828,64.07200622558594,12.730175971984863,11.851712226867676,0.19391047954559326
2009-03-05,2.6644041538238525,16.576431274414062,18.16593360900879,61.26085662841797,10.949275970458984,11.226775169372559,0.18932634592056274
2009-03-06,2.5582358837127686,16.60842514038086,18.302249908447266,56.71049118041992,10.507346153259277,11.23412799835205,0.1923060268163681
2009-03-09,2.4925549030303955,16.525257110595703,18.495967864990234,55.43612289428711,10.487555503845215,11.138548851013184,0.19024313986301422
2009-03-10,2.6581063270568848,17.59366798400879,19.973918914794922,63.929561614990234,12.862098693847656,12.116392135620117,0.2074337899684906
2009-03-11,2.779569625854492,17.56168556213379,20.576580047607422,69.259521484375,13.455738067626953,12.57957649230957,0.2131640464067459
